year	site	plotid	depth	subsample	rep	rotation	crop	tillage	drainage	SOIL1	SOIL2	SOIL39	SOIL29	SOIL30	SOIL31	SOIL32
2012	DPAC	SW	30 - 60	1	2	ROT5	Corn	TIL2	DWM2							
2013	DPAC	SW	30 - 60	1	2	ROT5	Soybean	TIL2	DWM2							
2014	DPAC	SW	30 - 60	1	2	ROT5	Corn	TIL2	DWM2							
2015	DPAC	SW	30 - 60	1	2	ROT5	Soybean	TIL2	DWM2							
2011	DPAC	SW	30 - 60	2	2	ROT5	Soybean	TIL2	DWM2							
2012	DPAC	SW	30 - 60	2	2	ROT5	Corn	TIL2	DWM2							
2012	DPAC	SW	30 - 60	2	2	ROT5	Corn	TIL2	DWM2							
2013	DPAC	SW	30 - 60	2	2	ROT5	Soybean	TIL2	DWM2							
2014	DPAC	SW	30 - 60	2	2	ROT5	Corn	TIL2	DWM2							
2015	DPAC	SW	30 - 60	2	2	ROT5	Soybean	TIL2	DWM2							
2011	DPAC	SW	30 - 60	3	2	ROT5	Soybean	TIL2	DWM2							
2012	DPAC	SW	30 - 60	3	2	ROT5	Corn	TIL2	DWM2							
2012	DPAC	SW	30 - 60	3	2	ROT5	Corn	TIL2	DWM2							
2013	DPAC	SW	30 - 60	3	2	ROT5	Soybean	TIL2	DWM2							
2014	DPAC	SW	30 - 60	3	2	ROT5	Corn	TIL2	DWM2							
2015	DPAC	SW	30 - 60	3	2	ROT5	Soybean	TIL2	DWM2							
2011	DPAC	SW	40 - 60	11	2	ROT5	Soybean	TIL2	DWM2	1.39	0.424	0.424	0.424	0.418	0.414	0.274
2013	DPAC	SW	40 - 60	11	2	ROT5	Soybean	TIL2	DWM2	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2015	DPAC	SW	40 - 60	11	2	ROT5	Soybean	TIL2	DWM2	1.39	0.445	0.444	0.424	0.417	0.408	0.261
2011	DPAC	SW	40 - 60	12	2	ROT5	Soybean	TIL2	DWM2	1.43	0.434	0.436	0.43	0.424	0.417	0.283
2013	DPAC	SW	40 - 60	12	2	ROT5	Soybean	TIL2	DWM2	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2015	DPAC	SW	40 - 60	12	2	ROT5	Soybean	TIL2	DWM2	1.42	0.438	0.438	0.417	0.408	0.403	0.265
2011	DPAC	SW	40 - 60	13	2	ROT5	Soybean	TIL2	DWM2	1.33	0.445	0.446	0.421	0.415	0.41	0.263
2013	DPAC	SW	40 - 60	13	2	ROT5	Soybean	TIL2	DWM2	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2015	DPAC	SW	40 - 60	13	2	ROT5	Soybean	TIL2	DWM2	1.34	0.457	0.457	0.431	0.42	0.409	0.25
2011	DPAC	SW	40 - 60	1	2	ROT5	Soybean	TIL2	DWM2							
2013	DPAC	SW	40 - 60	1	2	ROT5	Soybean	TIL2	DWM2							
2015	DPAC	SW	40 - 60	1	2	ROT5	Soybean	TIL2	DWM2							
2011	DPAC	SW	40 - 60	21	2	ROT5	Soybean	TIL2	DWM2	1.45	0.417	0.416	0.398	0.392	0.388	0.251
2013	DPAC	SW	40 - 60	21	2	ROT5	Soybean	TIL2	DWM2	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2015	DPAC	SW	40 - 60	21	2	ROT5	Soybean	TIL2	DWM2	1.41	0.441	0.442	0.419	0.411	0.404	0.253
2011	DPAC	SW	40 - 60	22	2	ROT5	Soybean	TIL2	DWM2	1.45	0.42	0.417	0.397	0.39	0.384	0.251
2013	DPAC	SW	40 - 60	22	2	ROT5	Soybean	TIL2	DWM2	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2015	DPAC	SW	40 - 60	22	2	ROT5	Soybean	TIL2	DWM2	1.43	0.412	0.414	0.39	0.382	0.373	0.257
2011	DPAC	SW	40 - 60	23	2	ROT5	Soybean	TIL2	DWM2	1.45	0.404	0.402	0.383	0.375	0.368	0.252
2013	DPAC	SW	40 - 60	23	2	ROT5	Soybean	TIL2	DWM2	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2015	DPAC	SW	40 - 60	23	2	ROT5	Soybean	TIL2	DWM2	1.44	0.409	0.411	0.4	0.388	0.379	0.259
2011	DPAC	SW	40 - 60	2	2	ROT5	Soybean	TIL2	DWM2							
2013	DPAC	SW	40 - 60	2	2	ROT5	Soybean	TIL2	DWM2							
2015	DPAC	SW	40 - 60	2	2	ROT5	Soybean	TIL2	DWM2							
2011	DPAC	SW	40 - 60	31	2	ROT5	Soybean	TIL2	DWM2	1.44	0.408	0.408	0.395	0.391	0.385	0.295
2013	DPAC	SW	40 - 60	31	2	ROT5	Soybean	TIL2	DWM2	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2015	DPAC	SW	40 - 60	31	2	ROT5	Soybean	TIL2	DWM2	1.44	0.421	0.422	0.411	0.4	0.392	0.225
2011	DPAC	SW	40 - 60	32	2	ROT5	Soybean	TIL2	DWM2	1.48	0.416	0.418	0.414	0.409	0.405	0.304
2013	DPAC	SW	40 - 60	32	2	ROT5	Soybean	TIL2	DWM2	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2015	DPAC	SW	40 - 60	32	2	ROT5	Soybean	TIL2	DWM2	1.42	0.411	0.404	0.378	0.371	0.362	0.223
2011	DPAC	SW	40 - 60	33	2	ROT5	Soybean	TIL2	DWM2	1.45	0.431	0.433	0.426	0.422	0.416	0.299
2013	DPAC	SW	40 - 60	33	2	ROT5	Soybean	TIL2	DWM2	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2015	DPAC	SW	40 - 60	33	2	ROT5	Soybean	TIL2	DWM2	1.49	0.403	0.401	0.382	0.371	0.364	0.233
2011	DPAC	SW	40 - 60	3	2	ROT5	Soybean	TIL2	DWM2							
2013	DPAC	SW	40 - 60	3	2	ROT5	Soybean	TIL2	DWM2							
2015	DPAC	SW	40 - 60	3	2	ROT5	Soybean	TIL2	DWM2							
2011	DPAC	SW	60 - 90	1	2	ROT5	Soybean	TIL2	DWM2							
2012	DPAC	SW	60 - 90	1	2	ROT5	Corn	TIL2	DWM2							
2012	DPAC	SW	60 - 90	1	2	ROT5	Corn	TIL2	DWM2							
2013	DPAC	SW	60 - 90	1	2	ROT5	Soybean	TIL2	DWM2							
2014	DPAC	SW	60 - 90	1	2	ROT5	Corn	TIL2	DWM2							
2015	DPAC	SW	60 - 90	1	2	ROT5	Soybean	TIL2	DWM2							
2011	DPAC	SW	60 - 90	2	2	ROT5	Soybean	TIL2	DWM2							
2012	DPAC	SW	60 - 90	2	2	ROT5	Corn	TIL2	DWM2							
2012	DPAC	SW	60 - 90	2	2	ROT5	Corn	TIL2	DWM2							
2013	DPAC	SW	60 - 90	2	2	ROT5	Soybean	TIL2	DWM2							
2014	DPAC	SW	60 - 90	2	2	ROT5	Corn	TIL2	DWM2							
2015	DPAC	SW	60 - 90	2	2	ROT5	Soybean	TIL2	DWM2							
2011	DPAC	SW	60 - 90	3	2	ROT5	Soybean	TIL2	DWM2							
2012	DPAC	SW	60 - 90	3	2	ROT5	Corn	TIL2	DWM2							
2012	DPAC	SW	60 - 90	3	2	ROT5	Corn	TIL2	DWM2							
2013	DPAC	SW	60 - 90	3	2	ROT5	Soybean	TIL2	DWM2							
2014	DPAC	SW	60 - 90	3	2	ROT5	Corn	TIL2	DWM2							
2015	DPAC	SW	60 - 90	3	2	ROT5	Soybean	TIL2	DWM2							
2011	DPAC	SW		1	2	ROT5	Soybean	TIL2	DWM2							
2012	DPAC	SW		1	2	ROT5	Corn	TIL2	DWM2							
2013	DPAC	SW		1	2	ROT5	Soybean	TIL2	DWM2							
2014	DPAC	SW		1	2	ROT5	Corn	TIL2	DWM2							
2015	DPAC	SW		1	2	ROT5	Soybean	TIL2	DWM2							
2011	SERF	1C	0 - 10	1	1	ROT1	Corn		DWM4	1.43	DNC		DNC	DNC	DNC	DNC
2013	SERF	1C	0 - 10	1	1	ROT1	Corn		DWM4							
2015	SERF	1C	0 - 10	1	1	ROT1	Corn		DWM4							
2011	SERF	1C	0 - 10	2	1	ROT1	Corn		DWM4	1.17	DNC		DNC	DNC	DNC	DNC
2013	SERF	1C	0 - 10	2	1	ROT1	Corn		DWM4	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2015	SERF	1C	0 - 10	2	1	ROT1	Corn		DWM4	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1C	0 - 10	3	1	ROT1	Corn		DWM4	1.26	DNC		DNC	DNC	DNC	DNC
2013	SERF	1C	0 - 10	3	1	ROT1	Corn		DWM4	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2015	SERF	1C	0 - 10	3	1	ROT1	Corn		DWM4	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2013	SERF	1C	0 - 10	A91	1	ROT1	Corn		DWM4	1.14	DNC	DNC	DNC	DNC	DNC	DNC
2015	SERF	1C	0 - 10	G4	1	ROT1	Corn		DWM4	1.242821091	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1C	0 - 30	1	1	ROT1	Corn		DWM4							
2012	SERF	1C	0 - 30	1	1	ROT1	Corn		DWM4							
2014	SERF	1C	0 - 30	1	1	ROT1	Corn		DWM4							
2015	SERF	1C	0 - 30	1	1	ROT1	Corn		DWM4							
2011	SERF	1C	20-Oct	1	1	ROT1	Corn		DWM4	1.5	DNC		DNC	DNC	DNC	DNC
2013	SERF	1C	20-Oct	1	1	ROT1	Corn		DWM4							
2015	SERF	1C	20-Oct	1	1	ROT1	Corn		DWM4							
2011	SERF	1C	20-Oct	2	1	ROT1	Corn		DWM4	1.4	DNC		DNC	DNC	DNC	DNC
2013	SERF	1C	20-Oct	2	1	ROT1	Corn		DWM4	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2015	SERF	1C	20-Oct	2	1	ROT1	Corn		DWM4	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1C	20-Oct	3	1	ROT1	Corn		DWM4	1.45	DNC		DNC	DNC	DNC	DNC
2013	SERF	1C	20-Oct	3	1	ROT1	Corn		DWM4	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2015	SERF	1C	20-Oct	3	1	ROT1	Corn		DWM4	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2015	SERF	1C	20-Oct	D23	1	ROT1	Corn		DWM4	1.259290958	DNC	DNC	DNC	DNC	DNC	DNC
2013	SERF	1C	20-Oct	G49	1	ROT1	Corn		DWM4	1.26	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1C	20 - 40	1	1	ROT1	Corn		DWM4	1.397	DNC		DNC	DNC	DNC	DNC
2013	SERF	1C	20 - 40	1	1	ROT1	Corn		DWM4							
2015	SERF	1C	20 - 40	1	1	ROT1	Corn		DWM4	1.517583	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1C	20 - 40	2	1	ROT1	Corn		DWM4	1.48	DNC		DNC	DNC	DNC	DNC
2015	SERF	1C	20 - 40	2	1	ROT1	Corn		DWM4	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1C	20 - 40	3	1	ROT1	Corn		DWM4	1.341	DNC		DNC	DNC	DNC	DNC
2015	SERF	1C	20 - 40	3	1	ROT1	Corn		DWM4	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1C	30 - 60	1	1	ROT1	Corn		DWM4							
2012	SERF	1C	30 - 60	1	1	ROT1	Corn		DWM4							
2014	SERF	1C	30 - 60	1	1	ROT1	Corn		DWM4							
2015	SERF	1C	30 - 60	1	1	ROT1	Corn		DWM4							
2011	SERF	1C	40 - 60	1	1	ROT1	Corn		DWM4	1.364	DNC		DNC	DNC	DNC	DNC
2013	SERF	1C	40 - 60	1	1	ROT1	Corn		DWM4							
2015	SERF	1C	40 - 60	1	1	ROT1	Corn		DWM4	1.337801737	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1C	40 - 60	2	1	ROT1	Corn		DWM4	1.422	DNC		DNC	DNC	DNC	DNC
2015	SERF	1C	40 - 60	2	1	ROT1	Corn		DWM4	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1C	40 - 60	3	1	ROT1	Corn		DWM4	1.375	DNC		DNC	DNC	DNC	DNC
2015	SERF	1C	40 - 60	3	1	ROT1	Corn		DWM4	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1C	60 - 90	1	1	ROT1	Corn		DWM4							
2012	SERF	1C	60 - 90	1	1	ROT1	Corn		DWM4							
2014	SERF	1C	60 - 90	1	1	ROT1	Corn		DWM4							
2015	SERF	1C	60 - 90	1	1	ROT1	Corn		DWM4							
2011	SERF	1C		1	1	ROT1	Corn		DWM4							
2012	SERF	1C		1	1	ROT1	Corn		DWM4							
2013	SERF	1C		1	1	ROT1	Corn		DWM4							
2014	SERF	1C		1	1	ROT1	Corn		DWM4							
2015	SERF	1C		1	1	ROT1	Corn		DWM4							
2011	SERF	1N	0 - 10	1	1	ROT5	Soybean	TILTIL2	DWM4	1.31	0.48		0.39	0.38	0.36	0.13
2013	SERF	1N	0 - 10	1	1	ROT5	Soybean	TILTIL2	DWM4							
2015	SERF	1N	0 - 10	1	1	ROT5	Soybean	TILTIL2	DWM4							
2011	SERF	1N	0 - 10	2	1	ROT5	Soybean	TILTIL2	DWM4	1.35	0.49		0.45	0.44	0.43	0.13
2011	SERF	1N	0 - 10	3	1	ROT5	Soybean	TILTIL2	DWM4	1.27	0.51		0.39	0.39	0.37	0.13
2011	SERF	1N	0 - 10	4	1	ROT5	Soybean	TILTIL2	DWM4	1.25	0.53		0.49	0.48	0.44	0.15
2013	SERF	1N	0 - 10	B1	1	ROT5	Soybean	TILTIL2	DWM4	1.24	0.532	0.502	0.33	0.33	0.33	0.09893
2013	SERF	1N	0 - 10	B37	1	ROT5	Soybean	TILTIL2	DWM4	1.16	0.564	0.545	0.35	0.34	0.32	0.08622
2015	SERF	1N	0 - 10	B47	1	ROT5	Soybean	TILTIL2	DWM4	1.039832219	DNC	DNC	DNC	DNC	DNC	DNC
2013	SERF	1N	0 - 10	B90	1	ROT5	Soybean	TILTIL2	DWM4	1.23	0.535	0.518	0.33	0.32	0.31	0.11604
2015	SERF	1N	0 - 10	G96	1	ROT5	Soybean	TILTIL2	DWM4	1.132017997	DNC	DNC	DNC	DNC	DNC	DNC
2015	SERF	1N	0 - 10	O57	1	ROT5	Soybean	TILTIL2	DWM4	1.268859454	DNC	DNC	DNC	DNC	DNC	DNC
2015	SERF	1N	0 - 10	P89	1	ROT5	Soybean	TILTIL2	DWM4	1.154090129	DNC	DNC	DNC	DNC	DNC	DNC
2013	SERF	1N	0 - 10	P95	1	ROT5	Soybean	TILTIL2	DWM4	1.15	0.566	0.551	0.3	0.3	0.3	0.11049
2011	SERF	1N	0 - 30	1	1	ROT5	Soybean	TILTIL2	DWM4							
2012	SERF	1N	0 - 30	1	1	ROT5	Corn	TILTIL2	DWM4							
2014	SERF	1N	0 - 30	1	1	ROT5	Corn	TILTIL2	DWM4							
2015	SERF	1N	0 - 30	1	1	ROT5	Soybean	TILTIL2	DWM4							
2011	SERF	1N	20-Oct	1	1	ROT5	Soybean	TILTIL2	DWM4	1.4	N/A		0.47	0.47	0.47	0.17
2013	SERF	1N	20-Oct	1	1	ROT5	Soybean	TILTIL2	DWM4							
2015	SERF	1N	20-Oct	1	1	ROT5	Soybean	TILTIL2	DWM4							
2011	SERF	1N	20-Oct	2	1	ROT5	Soybean	TILTIL2	DWM4	1.44	N/A		0.46	0.45	0.45	0.17
2011	SERF	1N	20-Oct	3	1	ROT5	Soybean	TILTIL2	DWM4	1.35	N/A		0.49	0.48	0.47	0.17
2015	SERF	1N	20-Oct	B11	1	ROT5	Soybean	TILTIL2	DWM4	1.295973009	DNC	DNC	DNC	DNC	DNC	DNC
2013	SERF	1N	20-Oct	B31	1	ROT5	Soybean	TILTIL2	DWM4	1.37	DNC	DNC	DNC	DNC	DNC	DNC
2015	SERF	1N	20-Oct	B50	1	ROT5	Soybean	TILTIL2	DWM4	1.282805814	DNC	DNC	DNC	DNC	DNC	DNC
2013	SERF	1N	20-Oct	G60	1	ROT5	Soybean	TILTIL2	DWM4	1.33	DNC	DNC	DNC	DNC	DNC	DNC
2015	SERF	1N	20-Oct	I75	1	ROT5	Soybean	TILTIL2	DWM4	1.355880132	DNC	DNC	DNC	DNC	DNC	DNC
2013	SERF	1N	20-Oct	J47	1	ROT5	Soybean	TILTIL2	DWM4	1.32	DNC	DNC	DNC	DNC	DNC	DNC
2015	SERF	1N	20-Oct	M74	1	ROT5	Soybean	TILTIL2	DWM4	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2013	SERF	1N	20-Oct	P63	1	ROT5	Soybean	TILTIL2	DWM4	1.43	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1N	20 - 40	1	1	ROT5	Soybean	TILTIL2	DWM4	1.372	DNC		DNC	DNC	DNC	DNC
2013	SERF	1N	20 - 40	1	1	ROT5	Soybean	TILTIL2	DWM4							
2015	SERF	1N	20 - 40	1	1	ROT5	Soybean	TILTIL2	DWM4	1.189725802	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1N	20 - 40	2	1	ROT5	Soybean	TILTIL2	DWM4	1.301	DNC		DNC	DNC	DNC	DNC
2015	SERF	1N	20 - 40	2	1	ROT5	Soybean	TILTIL2	DWM4	1.269392528	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1N	20 - 40	3	1	ROT5	Soybean	TILTIL2	DWM4	1.36	DNC		DNC	DNC	DNC	DNC
2015	SERF	1N	20 - 40	3	1	ROT5	Soybean	TILTIL2	DWM4	1.380199818	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1N	20 - 40	4	1	ROT5	Soybean	TILTIL2	DWM4	1.467	DNC		DNC	DNC	DNC	DNC
2015	SERF	1N	20 - 40	4	1	ROT5	Soybean	TILTIL2	DWM4	1.338648885	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1N	30 - 60	1	1	ROT5	Soybean	TILTIL2	DWM4							
2012	SERF	1N	30 - 60	1	1	ROT5	Corn	TILTIL2	DWM4							
2014	SERF	1N	30 - 60	1	1	ROT5	Corn	TILTIL2	DWM4							
2015	SERF	1N	30 - 60	1	1	ROT5	Soybean	TILTIL2	DWM4							
2011	SERF	1N	40 - 60	1	1	ROT5	Soybean	TILTIL2	DWM4	1.479	DNC		DNC	DNC	DNC	DNC
2013	SERF	1N	40 - 60	1	1	ROT5	Soybean	TILTIL2	DWM4							
2015	SERF	1N	40 - 60	1	1	ROT5	Soybean	TILTIL2	DWM4	1.425539896	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1N	40 - 60	2	1	ROT5	Soybean	TILTIL2	DWM4	1.37	DNC		DNC	DNC	DNC	DNC
2015	SERF	1N	40 - 60	2	1	ROT5	Soybean	TILTIL2	DWM4	1.392157958	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1N	40 - 60	3	1	ROT5	Soybean	TILTIL2	DWM4	1.402	DNC		DNC	DNC	DNC	DNC
2015	SERF	1N	40 - 60	3	1	ROT5	Soybean	TILTIL2	DWM4	1.409375421	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1N	40 - 60	4	1	ROT5	Soybean	TILTIL2	DWM4	1.398	DNC		DNC	DNC	DNC	DNC
2015	SERF	1N	40 - 60	4	1	ROT5	Soybean	TILTIL2	DWM4	1.411031648	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1N	60 - 90	1	1	ROT5	Soybean	TILTIL2	DWM4							
2012	SERF	1N	60 - 90	1	1	ROT5	Corn	TILTIL2	DWM4							
2014	SERF	1N	60 - 90	1	1	ROT5	Corn	TILTIL2	DWM4							
2015	SERF	1N	60 - 90	1	1	ROT5	Soybean	TILTIL2	DWM4							
2011	SERF	1N		1	1	ROT5	Soybean	TILTIL2	DWM4							
2012	SERF	1N		1	1	ROT5	Corn	TILTIL2	DWM4							
2013	SERF	1N		1	1	ROT5	Soybean	TILTIL2	DWM4							
2014	SERF	1N		1	1	ROT5	Corn	TILTIL2	DWM4							
2015	SERF	1N		1	1	ROT5	Soybean	TILTIL2	DWM4							
2011	SERF	1S	0 - 10	1	1	ROT4	Corn	TILTIL2	DWM4							
2013	SERF	1S	0 - 10	1	1	ROT4	Corn	TILTIL2	DWM4							
2015	SERF	1S	0 - 10	1	1	ROT4	Corn	TILTIL2	DWM4							
2013	SERF	1S	0 - 10	H91	1	ROT4	Corn	TILTIL2	DWM4	1.23	0.536	0.529	0.34	0.34	0.34	0.13883
2015	SERF	1S	0 - 10	I82	1	ROT4	Corn	TILTIL2	DWM4	1.197148293	0.548	0.536	0.268016	0.251869862	0.247293709	0.12387
2013	SERF	1S	0 - 10	J96	1	ROT4	Corn	TILTIL2	DWM4	1.19	0.55	0.534	0.28	0.28	0.28	0.16019
2013	SERF	1S	0 - 10	M14	1	ROT4	Corn	TILTIL2	DWM4	1.35	0.489	0.477	0.37	0.37	0.37	0.14243
2015	SERF	1S	0 - 10	M33	1	ROT4	Corn	TILTIL2	DWM4	0.984087532	0.629	0.535	0.251206	0.22336809	0.204732836	0.11213
2015	SERF	1S	0 - 10	P77	1	ROT4	Corn	TILTIL2	DWM4	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1S	0 - 10	f18	1	ROT4	Corn	TILTIL2	DWM4	1.21	0.49		0.37	0.36	0.36	0.12
2011	SERF	1S	0 - 10	f24	1	ROT4	Corn	TILTIL2	DWM4	1.41	0.46		0.43	0.43	0.41	0.12
2011	SERF	1S	0 - 10	f30	1	ROT4	Corn	TILTIL2	DWM4	1.35	0.49		0.43	0.43	0.43	0.12
2011	SERF	1S	0 - 10	f36	1	ROT4	Corn	TILTIL2	DWM4	1.48	0.39		0.36	0.36	0.36	0.12
2011	SERF	1S	0 - 30	1	1	ROT4	Corn	TILTIL2	DWM4							
2012	SERF	1S	0 - 30	1	1	ROT4	Soybean	TILTIL2	DWM4							
2014	SERF	1S	0 - 30	1	1	ROT4	Soybean	TILTIL2	DWM4							
2015	SERF	1S	0 - 30	1	1	ROT4	Corn	TILTIL2	DWM4							
2011	SERF	1S	20-Oct	1	1	ROT4	Corn	TILTIL2	DWM4	1.43	N/A		0.46	0.46	0.45	0.13
2013	SERF	1S	20-Oct	1	1	ROT4	Corn	TILTIL2	DWM4							
2015	SERF	1S	20-Oct	1	1	ROT4	Corn	TILTIL2	DWM4							
2011	SERF	1S	20-Oct	2	1	ROT4	Corn	TILTIL2	DWM4	1.41	N/A		0.47	0.47	0.46	0.15
2011	SERF	1S	20-Oct	3	1	ROT4	Corn	TILTIL2	DWM4	1.35	N/A		0.49	0.49	0.47	0.15
2015	SERF	1S	20-Oct	D85	1	ROT4	Corn	TILTIL2	DWM4	DNC	DNC	N/A	DNC	DNC	DNC	DNC
2015	SERF	1S	20-Oct	D93	1	ROT4	Corn	TILTIL2	DWM4	1.363502477	0.485	N/A	0.326693	0.294427419	0.288594858	0.12887
2013	SERF	1S	20-Oct	G25	1	ROT4	Corn	TILTIL2	DWM4	1.34	0.494	N/A	0.32	0.32	0.32	0.13504
2015	SERF	1S	20-Oct	G25	1	ROT4	Corn	TILTIL2	DWM4	1.483408394	0.44	N/A	0.469366	0.469366	0.339382	0.05883
2013	SERF	1S	20-Oct	J79	1	ROT4	Corn	TILTIL2	DWM4	1.29	DNC	N/A	DNC	DNC	DNC	DNC
2013	SERF	1S	20-Oct	K10	1	ROT4	Corn	TILTIL2	DWM4	1.31	0.506	N/A	0.33	0.33	0.33	0.10833
2011	SERF	1S	20 - 40	1	1	ROT4	Corn	TILTIL2	DWM4	1.318	DNC		DNC	DNC	DNC	DNC
2013	SERF	1S	20 - 40	1	1	ROT4	Corn	TILTIL2	DWM4							
2015	SERF	1S	20 - 40	1	1	ROT4	Corn	TILTIL2	DWM4	1.323520748	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1S	20 - 40	2	1	ROT4	Corn	TILTIL2	DWM4	1.349	DNC		DNC	DNC	DNC	DNC
2015	SERF	1S	20 - 40	2	1	ROT4	Corn	TILTIL2	DWM4	1.331301113	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1S	20 - 40	3	1	ROT4	Corn	TILTIL2	DWM4	1.346	DNC		DNC	DNC	DNC	DNC
2015	SERF	1S	20 - 40	3	1	ROT4	Corn	TILTIL2	DWM4	1.34498814	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1S	20 - 40	4	1	ROT4	Corn	TILTIL2	DWM4	1.31	DNC		DNC	DNC	DNC	DNC
2011	SERF	1S	30 - 60	1	1	ROT4	Corn	TILTIL2	DWM4							
2012	SERF	1S	30 - 60	1	1	ROT4	Soybean	TILTIL2	DWM4							
2014	SERF	1S	30 - 60	1	1	ROT4	Soybean	TILTIL2	DWM4							
2015	SERF	1S	30 - 60	1	1	ROT4	Corn	TILTIL2	DWM4							
2011	SERF	1S	40 - 60	1	1	ROT4	Corn	TILTIL2	DWM4	1.42	DNC		DNC	DNC	DNC	DNC
2013	SERF	1S	40 - 60	1	1	ROT4	Corn	TILTIL2	DWM4							
2015	SERF	1S	40 - 60	1	1	ROT4	Corn	TILTIL2	DWM4	1.307096686	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1S	40 - 60	2	1	ROT4	Corn	TILTIL2	DWM4	1.334	DNC		DNC	DNC	DNC	DNC
2015	SERF	1S	40 - 60	2	1	ROT4	Corn	TILTIL2	DWM4	1.399289619	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1S	40 - 60	3	1	ROT4	Corn	TILTIL2	DWM4	1.403	DNC		DNC	DNC	DNC	DNC
2015	SERF	1S	40 - 60	3	1	ROT4	Corn	TILTIL2	DWM4	1.414864015	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	1S	40 - 60	4	1	ROT4	Corn	TILTIL2	DWM4	1.4	DNC		DNC	DNC	DNC	DNC
2011	SERF	1S	60 - 90	1	1	ROT4	Corn	TILTIL2	DWM4							
2012	SERF	1S	60 - 90	1	1	ROT4	Soybean	TILTIL2	DWM4							
2014	SERF	1S	60 - 90	1	1	ROT4	Soybean	TILTIL2	DWM4							
2015	SERF	1S	60 - 90	1	1	ROT4	Corn	TILTIL2	DWM4							
2011	SERF	1S		1	1	ROT4	Corn	TILTIL2	DWM4							
2012	SERF	1S		1	1	ROT4	Soybean	TILTIL2	DWM4							
2013	SERF	1S		1	1	ROT4	Corn	TILTIL2	DWM4							
2014	SERF	1S		1	1	ROT4	Soybean	TILTIL2	DWM4							
2015	SERF	1S		1	1	ROT4	Corn	TILTIL2	DWM4							
2011	SERF	2C	0 - 10	1	1	ROT1	Corn		DWM2	1.26	DNC		DNC	DNC	DNC	DNC
2013	SERF	2C	0 - 10	1	1	ROT1	Corn		DWM2							
2015	SERF	2C	0 - 10	1	1	ROT1	Corn		DWM2							
2011	SERF	2C	0 - 10	2	1	ROT1	Corn		DWM2	0.87	DNC		DNC	DNC	DNC	DNC
2013	SERF	2C	0 - 10	2	1	ROT1	Corn		DWM2	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2011	SERF	2C	0 - 10	3	1	ROT1	Corn		DWM2	1.26	DNC		DNC	DNC	DNC	DNC
2013	SERF	2C	0 - 10	3	1	ROT1	Corn		DWM2	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2015	SERF	2C	0 - 10	3	1	ROT1	Corn		DWM2	DNC	DNC	DNC	DNC	DNC	DNC	DNC
2015	SERF	2C	0 - 10	C77	1	ROT1	Corn		DWM2	1.158235875	DNC	DNC	DNC	DNC	DNC	DNC
2015	SERF	2C	0 - 10	M88	1	ROT1	Corn		DWM2	1.177084802	DNC	DNC	DNC	DNC	DNC	DNC
